PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2014-07-25,103,87,71,58,53,42,61,37,13,29.87,29.81,29.76,10,10,10,13,5,17.0,0.00,5,,309<br />
2014-07-26,107,91,74,55,50,41,50,31,11,29.89,29.84,29.8,10,10,10,15,7,19.0,0.00,5,,304<br />
2014-07-27,108,93,77,57,49,43,39,25,11,29.94,29.88,29.82,10,10,10,16,8,22.0,0.00,4,,309<br />
2014-07-28,98,89,79,53,47,38,42,28,13,30.02,29.96,29.89,10,10,10,12,5,14.0,0.00,7,,214<br />
2014-07-29,104,90,76,53,48,39,41,27,12,30.01,29.95,29.88,10,10,10,14,6,17.0,0.00,6,,275<br />
2014-07-30,102,92,81,65,56,50,46,33,19,29.96,29.9,29.84,10,9,4,13,4,19.0,T,7,Rain-Thunderstorm,309<br />
2014-07-31,108,93,78,63,54,42,58,35,11,29.91,29.85,29.78,10,10,6,16,7,21.0,0.00,1,,284<br />
2014-08-01,109,93,76,57,48,37,42,26,9,29.86,29.81,29.74,10,10,8,18,9,24.0,0.00,3,,311<br />
2014-08-02,107,91,75,53,46,37,38,24,9,29.86,29.82,29.78,10,10,4,13,8,,0.00,6,,301<br />
2014-08-03,88,83,78,58,56,52,48,40,31,29.93,29.88,29.84,10,10,10,14,5,16.0,0.00,8,,103<br />
2014-08-04,86,80,74,62,57,49,64,47,29,29.92,29.89,29.86,10,10,9,15,7,18.0,T,6,,299<br />
2014-08-05,97,83,68,61,58,48,70,45,20,30.0,29.94,29.9,10,9,5,26,11,33.0,0.00,0,,301<br />
2014-08-06,96,81,66,64,59,51,87,55,23,30.0,29.93,29.88,10,8,4,18,7,22.0,0.00,3,,303<br />
2014-08-07,99,86,73,62,58,55,61,43,24,29.92,29.86,29.79,10,9,6,15,7,20.0,0.00,1,,315<br />
2014-08-08,104,89,74,60,54,40,54,33,12,29.86,29.82,29.76,10,10,8,15,7,19.0,0.00,2,,294<br />
2014-08-09,103,88,73,56,50,41,53,33,13,29.9,29.85,29.79,10,10,10,17,7,20.0,0.00,1,,303<br />
2014-08-10,100,84,68,55,51,42,59,38,16,29.95,29.89,29.82,10,10,10,15,6,17.0,0.00,2,,303<br />
2014-08-11,104,87,70,57,52,42,61,37,13,29.93,29.86,29.79,10,10,10,14,6,17.0,0.00,4,,281<br />
2014-08-12,103,88,72,58,52,44,57,36,14,29.93,29.86,29.78,10,10,10,18,7,22.0,0.00,4,,306<br />
2014-08-13,96,82,68,57,52,43,61,39,17,29.94,29.88,29.82,10,10,8,16,8,20.0,0.00,1,,307<br />
2014-08-14,98,83,68,59,55,49,66,43,20,29.93,29.87,29.8,10,10,10,14,6,17.0,0.00,3,,307<br />
2014-08-15,100,86,71,58,49,28,49,29,8,29.96,29.91,29.85,10,10,10,13,6,16.0,0.00,0,,272<br />
2014-08-16,103,87,70,53,46,32,57,33,9,30.0,29.93,29.87,10,10,10,13,6,16.0,0.00,0,,306<br />
2014-08-17,102,86,70,51,46,35,47,29,10,29.96,29.89,29.81,10,10,10,15,8,19.0,0.00,0,,308<br />
2014-08-18,101,86,70,55,45,28,51,30,9,29.84,29.78,29.7,10,10,10,13,6,18.0,0.00,3,,290<br />
2014-08-19,94,81,67,57,53,41,68,42,16,29.81,29.76,29.71,10,10,10,16,8,22.0,0.00,4,,314<br />
2014-08-20,94,80,66,63,55,48,73,48,22,29.9,29.84,29.79,10,10,10,14,7,19.0,0.00,1,,306<br />
2014-08-21,98,83,68,59,55,49,70,45,20,29.94,29.87,29.81,10,10,9,15,6,19.0,0.00,0,,295<br />
2014-08-22,101,86,71,58,53,44,61,39,16,29.9,29.85,29.77,10,10,9,22,7,27.0,0.00,1,,284<br />
2014-08-23,95,82,69,55,50,43,57,38,18,29.91,29.84,29.76,10,10,9,12,6,18.0,0.00,0,,300<br />
2014-08-24,96,82,68,55,51,48,59,40,20,29.85,29.79,29.72,10,10,10,14,6,17.0,0.00,0,,297<br />
2014-08-25,91,79,66,56,53,50,63,44,25,29.88,29.81,29.77,10,10,10,15,8,24.0,0.00,3,,300<br />
2014-08-26,93,79,65,55,52,46,73,47,21,29.99,29.93,29.87,10,10,7,15,4,,0.00,0,,314<br />
2014-08-27,98,84,69,55,48,37,57,35,13,30.04,29.98,29.92,10,10,6,10,3,,0.00,0,,260<br />
2014-08-28,102,87,71,52,45,35,49,30,11,30.02,29.94,29.84,10,10,10,12,4,14.0,0.00,0,,344<br />
2014-08-29,101,86,70,56,49,37,49,31,12,29.9,29.84,29.79,10,10,10,14,7,17.0,0.00,3,,306<br />
2014-08-30,101,86,71,57,47,34,57,34,10,29.87,29.82,29.76,10,10,10,17,8,22.0,0.00,4,,311<br />
2014-08-31,97,83,69,55,45,38,44,29,13,29.88,29.82,29.75,10,10,10,14,7,17.0,0.00,0,,312<br />
2014-09-01,99,84,69,55,51,44,61,39,16,29.84,29.77,29.7,10,10,10,12,4,14.0,0.00,0,,321<br />
2014-09-02,104,88,71,56,50,42,49,31,13,29.8,29.73,29.65,10,10,7,17,7,20.0,0.00,0,,271<br />
2014-09-03,97,83,69,54,52,47,57,38,18,29.74,29.68,29.61,10,10,9,13,6,25.0,0.00,0,,314<br />
2014-09-04,98,83,68,56,52,44,63,40,17,29.71,29.67,29.64,10,10,7,12,6,15.0,0.00,1,,306<br />
2014-09-05,99,83,67,57,51,42,68,42,15,29.83,29.79,29.73,10,10,8,13,5,16.0,0.00,1,,296<br />
2014-09-06,101,86,70,56,49,28,61,35,8,29.91,29.84,29.77,10,10,8,13,5,16.0,0.00,0,,299<br />
2014-09-07,102,84,66,55,49,35,63,37,10,29.85,29.78,29.68,10,10,7,15,6,23.0,0.00,2,,296<br />
2014-09-08,94,83,71,50,48,42,47,33,18,29.86,29.8,29.76,10,10,8,13,7,19.0,T,5,,314<br />
2014-09-09,94,78,62,51,44,28,67,39,10,29.96,29.89,29.84,10,10,8,14,5,21.0,0.00,0,,313<br />
2014-09-10,98,82,65,49,44,36,49,31,13,29.94,29.86,29.78,10,10,7,12,4,14.0,0.00,0,,326<br />
2014-09-11,102,86,69,52,46,35,53,32,11,29.88,29.82,29.75,10,9,6,13,5,16.0,0.00,0,,279<br />
2014-09-12,103,87,70,53,48,40,53,33,12,29.86,29.79,29.71,10,9,6,13,5,15.0,0.00,1,,303<br />
2014-09-13,103,87,71,56,51,44,53,34,14,29.81,29.75,29.69,10,10,7,17,4,21.0,0.00,5,,166<br />
2014-09-14,105,90,74,57,51,41,53,33,13,29.81,29.75,29.7,10,10,7,13,7,17.0,0.00,3,,302<br />
2014-09-15,104,89,73,55,52,46,49,32,15,29.85,29.8,29.75,10,10,10,16,7,26.0,0.00,1,,302<br />
2014-09-16,98,83,67,55,51,46,55,36,17,29.9,29.82,29.74,10,10,9,15,6,19.0,0.00,0,,309<br />
2014-09-17,101,85,69,55,51,46,57,37,16,29.79,29.74,29.66,10,10,10,22,6,25.0,0.00,1,,298<br />
2014-09-18,90,79,67,59,55,50,68,50,32,29.86,29.8,29.75,10,10,10,20,8,24.0,0.00,1,,295<br />
2014-09-19,89,79,68,59,56,52,73,51,29,29.89,29.84,29.79,10,10,5,18,8,22.0,0.00,3,,308<br />
2014-09-20,93,80,67,58,54,49,73,50,26,29.9,29.84,29.79,10,9,6,18,7,24.0,0.00,3,,304<br />
2014-09-21,91,79,66,56,54,52,63,45,27,29.96,29.9,29.84,10,10,10,16,8,21.0,0.00,2,,300<br />
2014-09-22,92,78,64,57,56,52,73,51,28,30.0,29.94,29.88,10,10,10,13,6,18.0,0.00,0,,308<br />
2014-09-23,95,81,67,57,54,49,68,45,22,29.97,29.91,29.83,10,10,8,12,5,,0.00,0,,300<br />
2014-09-24,94,80,65,60,55,37,84,53,22,29.95,29.88,29.79,10,10,6,16,6,20.0,0.00,0,,304<br />
2014-09-25,83,74,65,61,58,53,81,63,45,29.97,29.92,29.86,10,10,10,22,11,28.0,0.00,2,,305<br />
2014-09-26,80,72,64,55,50,40,73,50,26,29.97,29.91,29.83,10,10,10,18,12,24.0,0.00,5,,307<br />
2014-09-27,79,69,59,52,49,40,72,49,25,29.93,29.87,29.81,10,10,10,16,7,22.0,0.00,4,,321<br />
2014-09-28,78,70,62,57,53,49,78,57,36,29.93,29.87,29.83,10,10,10,15,5,20.0,0.18,6,Rain,47<br />
2014-09-29,84,72,59,53,50,47,80,54,27,30.01,29.95,29.91,10,10,10,12,5,18.0,0.00,1,,307<br />
2014-09-30,87,75,63,54,51,49,63,45,27,29.96,29.89,29.78,10,10,8,16,6,21.0,0.00,1,,306<br />
2014-10-01,87,75,62,55,51,47,72,50,27,29.95,29.87,29.79,10,10,7,10,5,16.0,0.00,0,,311<br />
2014-10-02,94,78,61,52,46,38,65,40,14,30.06,30.0,29.94,10,10,8,9,3,17.0,0.00,0,,330<br />
2014-10-03,97,80,62,52,45,34,56,34,11,30.11,30.04,29.99,10,10,7,9,3,12.0,0.00,0,,309<br />
2014-10-04,96,79,62,53,46,38,60,37,14,30.05,29.98,29.91,10,10,6,10,3,13.0,0.00,3,,146<br />
2014-10-05,97,81,64,54,46,33,60,36,11,29.98,29.91,29.85,10,9,7,10,3,12.0,0.00,1,,115<br />
2014-10-06,98,82,65,50,46,41,56,36,15,29.93,29.87,29.79,10,10,8,9,3,11.0,0.00,0,,283<br />
2014-10-07,97,81,65,51,46,38,56,35,14,29.9,29.84,29.77,10,9,7,12,3,13.0,0.00,1,,332<br />
2014-10-08,94,80,65,52,46,38,58,36,14,29.87,29.83,29.79,10,9,5,12,3,13.0,0.00,3,,280<br />
2014-10-09,93,78,63,51,43,29,63,37,10,29.93,29.88,29.84,10,10,10,18,6,24.0,0.00,0,,301<br />
2014-10-10,88,74,60,51,45,39,60,41,21,30.01,29.95,29.91,10,10,10,13,4,18.0,0.00,2,,299<br />
2014-10-11,90,76,61,52,48,44,65,44,22,30.03,29.97,29.92,10,10,9,12,4,15.0,0.00,2,,312<br />
2014-10-12,88,75,61,52,50,47,72,48,24,29.97,29.93,29.88,10,9,7,9,3,11.0,0.00,0,,353<br />
2014-10-13,94,78,62,53,48,38,67,41,14,30.0,29.94,29.87,10,10,8,12,3,13.0,0.00,1,,137<br />
2014-10-14,93,78,62,53,43,32,57,35,12,29.92,29.85,29.74,10,10,5,22,7,25.0,0.00,4,,150<br />
2014-10-15,79,71,63,53,51,47,72,52,32,30.03,29.96,29.87,10,10,9,13,6,16.0,0.00,7,,299<br />
2014-10-16,78,68,58,52,50,48,77,56,35,30.03,29.96,29.91,10,10,7,12,4,16.0,0.00,6,,304<br />
2014-10-17,79,68,57,51,48,46,67,50,33,29.97,29.94,29.91,10,10,10,9,4,11.0,0.00,7,,298<br />
2014-10-18,81,69,57,50,47,41,67,46,25,29.98,29.93,29.86,10,10,10,10,3,14.0,0.00,3,,304<br />
2014-10-19,83,70,56,50,47,44,72,49,26,29.94,29.88,29.82,10,10,10,9,2,12.0,0.00,0,,49<br />
2014-10-20,83,70,57,53,50,45,67,50,33,30.0,29.92,29.87,10,10,10,24,8,31.0,0.00,2,,303<br />
2014-10-21,75,66,57,50,45,38,77,52,27,30.09,30.01,29.96,10,10,10,20,10,25.0,0.00,3,,305<br />
2014-10-22,78,65,52,46,43,40,71,49,27,30.06,30.03,29.99,10,10,10,10,3,16.0,0.00,3,,300<br />
2014-10-23,80,67,54,48,45,43,71,49,26,30.07,30.01,29.96,10,10,9,8,2,13.0,0.00,4,,357<br />
2014-10-24,87,71,54,49,46,41,72,47,21,30.01,29.94,29.85,10,9,6,8,3,11.0,0.00,1,,125<br />
2014-10-25,81,69,56,54,48,42,78,52,26,30.09,30.03,29.94,10,10,6,26,9,33.0,0.00,4,,314<br />
2014-10-26,73,64,54,53,48,41,80,58,35,30.11,30.06,30.0,10,10,10,18,11,25.0,0.00,2,,304<br />
2014-10-27,74,62,49,45,41,39,66,49,31,30.06,30.02,29.97,10,10,10,9,4,12.0,0.00,1,,299<br />
2014-10-28,77,64,50,46,43,38,74,50,25,30.12,30.08,30.04,10,10,9,10,3,16.0,0.00,0,,325<br />
2014-10-29,81,67,53,45,43,40,66,45,23,30.15,30.07,30.0,10,9,7,7,3,10.0,0.00,0,,190<br />
2014-10-30,85,68,51,48,44,42,61,42,23,30.0,29.92,29.85,10,9,6,7,4,16.0,0.00,4,,118<br />
2014-10-31,77,66,55,52,47,43,86,61,36,29.9,29.83,29.73,10,9,3,30,8,38.0,0.50,6,Rain,173<br />
2014-11-01,61,57,52,52,49,45,93,74,55,30.04,29.91,29.8,10,9,4,16,4,24.0,0.32,7,Rain,87<br />
2014-11-02,63,55,47,49,46,44,93,73,52,30.17,30.11,30.04,10,7,0,12,2,15.0,0.00,2,Fog,301<br />
2014-11-03,66,57,47,49,45,42,86,64,42,30.27,30.23,30.18,10,8,4,9,3,12.0,0.00,2,,135<br />
2014-11-04,69,58,47,49,46,44,86,65,44,30.34,30.28,30.23,8,6,5,9,2,13.0,0.00,2,,301<br />
2014-11-05,73,61,49,51,48,44,86,62,38,30.25,30.19,30.12,5,4,2,8,2,10.0,0.00,0,,72<br />
2014-11-06,82,67,51,56,51,47,83,58,33,30.22,30.18,30.13,4,3,2,9,3,19.0,0.00,4,,313<br />
2014-11-07,75,63,50,54,51,48,96,69,41,30.23,30.16,30.09,4,2,0,7,2,9.0,0.00,4,Fog,111<br />
2014-11-08,77,65,52,55,52,48,89,66,43,30.15,30.09,30.01,3,2,1,6,1,7.0,0.00,5,,88<br />
2014-11-09,77,65,53,55,53,48,89,66,43,30.04,29.91,29.83,3,3,2,9,2,11.0,0.00,4,,357<br />
2014-11-10,77,65,53,56,53,50,89,68,46,29.85,29.81,29.77,4,3,1,7,1,10.0,0.00,4,,104<br />
2014-11-11,66,59,51,54,53,49,93,80,67,29.96,29.91,29.82,7,3,0,9,3,11.0,0.00,8,Fog,292<br />
2014-11-12,69,61,53,52,49,48,83,66,49,30.03,29.99,29.96,10,9,7,13,5,14.0,0.00,7,,305<br />
2014-11-13,66,61,55,55,53,49,86,77,67,30.09,30.04,30.01,8,4,1,12,6,14.0,0.07,7,Rain,82<br />
2014-11-14,69,61,53,55,52,48,93,73,53,30.11,30.07,30.03,10,6,0,13,5,15.0,0.00,5,Fog,319<br />
2014-11-15,68,58,48,50,47,45,93,69,45,30.16,30.12,30.07,10,9,6,14,6,23.0,0.00,2,,307<br />
2014-11-16,62,56,49,50,48,44,96,74,52,30.28,30.22,30.14,10,4,0,9,4,10.0,0.00,6,Fog,180<br />
2014-11-17,65,54,43,45,43,41,93,71,48,30.26,30.2,30.14,10,6,3,10,2,12.0,0.00,1,,284<br />
2014-11-18,68,55,42,45,41,37,89,62,34,30.19,30.13,30.07,10,8,7,9,2,9.0,0.00,6,,70<br />
2014-11-19,68,59,49,43,39,34,74,52,29,30.12,30.1,30.07,10,10,9,9,3,14.0,T,6,Rain,115<br />
2014-11-20,60,52,44,50,43,38,89,70,51,30.12,30.07,30.0,10,10,6,12,4,15.0,T,5,,321<br />
2014-11-21,56,52,47,49,48,46,100,86,72,30.2,30.1,30.01,10,5,0,12,4,14.0,0.00,6,Fog,328<br />
2014-11-22,62,54,46,52,48,45,96,78,60,30.22,30.16,30.12,10,7,3,14,6,17.0,T,7,Rain,112<br />
2014-11-23,59,53,47,51,47,45,96,82,67,30.35,30.28,30.17,10,8,3,17,6,20.0,0.00,6,,309<br />
2014-11-24,62,53,44,47,45,42,100,76,52,30.46,30.38,30.32,9,6,4,8,1,10.0,0.00,3,,294<br />
2014-11-25,65,53,40,46,43,39,96,72,48,30.5,30.43,30.38,7,4,2,6,1,10.0,0.00,1,,89<br />
2014-11-26,69,55,41,46,43,39,92,66,39,30.36,30.29,30.22,10,6,4,6,1,10.0,0.00,0,,113<br />
2014-11-27,72,57,42,46,44,40,96,67,38,30.23,30.14,30.07,8,6,4,6,1,9.0,0.00,2,,24<br />
2014-11-28,73,58,42,48,44,40,96,67,38,30.06,29.96,29.88,9,5,3,8,2,9.0,0.00,1,,83<br />
2014-11-29,71,56,41,45,39,27,86,53,19,29.92,29.84,29.78,10,8,4,13,3,17.0,0.00,5,,118<br />
2014-11-30,65,56,46,49,41,33,83,61,39,30.07,29.93,29.77,10,10,9,14,5,17.0,0.01,6,Rain,95<br />
2014-12-01,73,60,47,47,45,42,86,62,38,30.17,30.08,30.01,10,10,10,9,3,14.0,0.00,2,,149<br />
2014-12-02,59,55,51,55,51,45,100,86,71,29.97,29.86,29.8,10,8,2,16,5,19.0,0.42,7,Rain,113<br />
2014-12-03,71,63,55,55,53,50,93,74,55,29.94,29.89,29.85,10,10,10,17,8,20.0,T,6,,118<br />
2014-12-04,69,62,55,58,53,50,93,74,55,30.05,29.98,29.92,10,10,9,13,6,16.0,T,6,Rain,111<br />
2014-12-05,65,59,52,53,51,49,89,76,63,30.14,30.08,30.05,10,10,10,9,4,12.0,0.00,7,,109<br />
2014-12-06,70,61,52,52,51,49,89,71,53,30.25,30.2,30.14,10,10,8,6,2,9.0,T,5,Rain,105<br />
2014-12-07,66,57,48,54,50,45,100,79,58,30.25,30.2,30.16,10,8,2,10,3,12.0,0.00,5,,86<br />
2014-12-08,68,57,45,54,48,43,96,72,48,30.21,30.18,30.12,10,5,0,9,1,10.0,0.00,3,Fog,144<br />
2014-12-09,57,52,46,53,50,46,100,93,86,30.24,30.16,30.12,2,1,0,9,4,12.0,0.00,6,Fog,229<br />
2014-12-10,54,51,48,51,49,48,100,92,83,30.12,29.99,29.89,4,2,0,12,5,14.0,0.00,7,Fog,121<br />
2014-12-11,65,58,51,50,47,45,89,69,48,29.88,29.74,29.61,10,7,3,20,8,26.0,0.05,7,Rain,108<br />
2014-12-12,52,51,49,50,48,46,96,90,83,30.1,29.89,29.63,10,7,3,23,7,28.0,1.33,8,Rain,88<br />
2014-12-13,55,51,46,47,46,43,100,83,66,30.23,30.18,30.1,10,8,2,12,4,14.0,0.00,7,,351<br />
2014-12-14,53,47,41,46,43,41,100,86,71,30.19,30.13,30.06,10,3,0,12,4,13.0,0.00,5,Fog,114<br />
2014-12-15,57,48,39,46,42,39,100,81,61,30.05,30.0,29.9,10,8,0,15,5,17.0,0.18,8,Fog-Rain,108<br />
2014-12-16,61,54,47,49,46,45,93,74,55,30.03,29.97,29.93,10,9,4,13,6,15.0,0.11,6,Rain,132<br />
2014-12-17,57,53,48,50,48,45,100,83,66,30.15,30.05,29.96,10,8,3,10,5,14.0,0.20,7,Rain,85<br />
2014-12-18,62,53,44,46,44,42,93,72,51,30.24,30.18,30.13,10,10,10,9,3,11.0,0.00,4,,82<br />
2014-12-19,58,51,43,49,45,40,89,78,67,30.26,30.21,30.16,10,10,10,10,5,13.0,T,7,,100<br />
2014-12-20,62,57,51,52,48,46,96,78,60,30.27,30.21,30.16,10,9,4,10,4,12.0,0.00,6,,11<br />
2014-12-21,61,53,45,54,49,45,100,89,78,30.33,30.28,30.23,10,2,0,13,4,15.0,0.00,7,Fog,133<br />
2014-12-22,61,56,50,55,53,49,96,87,78,30.29,30.23,30.17,10,5,2,9,3,12.0,0.00,6,,313<br />
2014-12-23,64,54,44,52,48,44,100,82,64,30.26,30.2,30.16,10,5,0,7,2,10.0,0.00,4,Fog,71<br />
2014-12-24,60,53,46,52,48,41,100,88,75,30.14,30.02,29.9,10,5,1,28,7,33.0,T,5,Rain,331<br />
2014-12-25,53,46,39,39,37,35,85,70,54,30.07,30.01,29.91,10,10,9,20,5,26.0,0.00,2,,339<br />
2014-12-26,53,44,34,38,36,33,92,73,54,30.29,30.18,30.06,10,9,6,7,2,9.0,0.00,1,,49<br />
2014-12-27,55,44,33,39,33,30,92,67,41,30.39,30.36,30.3,10,9,7,8,2,9.0,0.00,4,,101<br />
2014-12-28,55,44,32,36,34,31,92,70,47,30.35,30.3,30.25,10,9,6,7,2,9.0,0.00,1,,352<br />
2014-12-29,54,43,32,38,35,30,89,72,54,30.27,30.18,30.09,10,8,6,7,2,9.0,0.00,1,,120<br />
2014-12-30,44,38,32,39,36,32,96,86,76,30.11,30.08,30.05,7,4,0,14,5,18.0,0.00,4,Fog,339<br />
2014-12-31,46,39,31,35,32,29,100,79,58,30.23,30.14,30.09,9,3,0,14,5,18.0,0.00,4,Fog,129<br />
